Logger: #021392 'NH3' - USP_EXP2 - (CGI) Expander for GP5W - (V2.60, Mai 27 2014)
No,Time,#1:m,#2:°C,#HK-Bat:V,#HK-Temp:oC,#HK-rH:%
1,01.09.2015 11:17:59,6.37115,11.75,3.710,26.56,20.2
(Parameter changed ('21392_20150901111930'))
(Parameter changed ('21392_20150901112344'))
(GSM Transfer OK / Signal:19 / 01.09.2015 11:24:14)
(GSM Transfer OK / Signal:18 / 01.09.2015 11:23:42)
(GSM Transfer OK / Signal:19 / 01.09.2015 11:18:12)
(Parameter changed ('21392_20150901114101'))
2,01.09.2015 10:41:19,9.32776,11.7,3.691,26.08,16.6
(GSM Transfer OK / Signal:19 / 01.09.2015 09:42:28)
3,01.09.2015 10:43:19,9.3298,11.7,3.684,26.30,16.2
4,01.09.2015 10:44:19,9.32776,11.7
(Parameter changed ('21392_20150901114449'))
(Parameter changed ('21392_20150901114708'))
5,01.09.2015 11:45:20,9.3298,11.7,3.709,26.31,12.4
6,01.09.2015 12:00:00,9.3298,11.7,3.709,26.51,11.9
7,01.09.2015 13:00:00,9.32368,11.7
8,01.09.2015 14:00:00,9.32368,11.7
9,01.09.2015 15:00:00,9.32776,11.7
10,01.09.2015 16:00:00,9.3298,11.7
11,01.09.2015 17:00:00,9.32776,11.7
12,01.09.2015 18:00:00,9.32368,11.7,3.713,21.86,7.2
13,01.09.2015 19:00:00,9.32368,11.7
14,01.09.2015 20:00:00,9.32776,11.7
15,01.09.2015 21:00:00,9.3298,11.7
16,01.09.2015 22:00:00,9.33184,11.7
17,01.09.2015 23:00:00,9.33388,11.7
18,02.09.2015 00:00:00,9.33388,11.7,3.717,16.06,6.1
19,02.09.2015 01:00:00,9.33388,11.7
20,02.09.2015 02:00:00,9.3298,11.7
21,02.09.2015 03:00:00,9.32776,11.7
22,02.09.2015 04:00:00,9.32368,11.7
23,02.09.2015 05:00:00,9.32165,11.7
24,02.09.2015 06:00:00,9.32368,11.7,3.726,12.62,5.6
25,02.09.2015 07:00:00,9.32368,11.7,3.718,13.06,5.5
(GSM Transfer OK / Signal:14 / 02.09.2015 07:04:45)
26,02.09.2015 08:00:00,9.31961,11.7,3.721,15.31,5.4
27,02.09.2015 09:00:00,9.31553,11.7
28,02.09.2015 10:00:00,9.31553,11.7
29,02.09.2015 11:00:00,9.31961,11.7
30,02.09.2015 12:00:00,9.31349,11.7
31,02.09.2015 13:00:00,9.31145,11.7
32,02.09.2015 14:00:00,9.31553,11.7,3.718,24.45,5.1
33,02.09.2015 15:00:00,9.31961,11.7
34,02.09.2015 16:00:00,9.32368,11.7
35,02.09.2015 17:00:00,9.31961,11.7
36,02.09.2015 18:00:00,9.31553,11.7
37,02.09.2015 19:00:00,9.31349,11.7
38,02.09.2015 20:00:00,9.30941,11.7,3.707,26.23,4.6
39,02.09.2015 21:00:00,9.31553,11.7
40,02.09.2015 22:00:00,9.31961,11.7
41,02.09.2015 23:00:00,9.32368,11.7
42,03.09.2015 00:00:00,9.32572,11.7
43,03.09.2015 01:00:00,9.32776,11.7
44,03.09.2015 02:00:00,9.32368,11.7,3.724,17.07,4.1
45,03.09.2015 03:00:00,9.32165,11.7
46,03.09.2015 04:00:00,9.31757,11.7
47,03.09.2015 05:00:00,9.31553,11.7
48,03.09.2015 06:00:00,9.31961,11.7
49,03.09.2015 07:00:00,9.31553,11.7,3.718,14.95,4.0
(GSM ERROR Server Transfer: Error 198 / Signal:18 / 03.09.2015 07:00:35)
(GSM Transfer OK / Signal:18 / 03.09.2015 07:01:15)
50,03.09.2015 08:00:01,9.31349,11.7,3.718,15.22,3.9
51,03.09.2015 09:00:01,9.30941,11.7
52,03.09.2015 10:00:01,9.30941,11.7
53,03.09.2015 11:00:01,9.31349,11.7
54,03.09.2015 12:00:01,9.30737,11.7
55,03.09.2015 13:00:01,9.30737,11.7
56,03.09.2015 14:00:00,9.30737,11.7,3.709,24.13,3.9
57,03.09.2015 15:00:00,9.30941,11.7
58,03.09.2015 16:00:00,9.31553,11.7
59,03.09.2015 17:00:00,9.31349,11.7
60,03.09.2015 18:00:00,9.30941,11.7
61,03.09.2015 19:00:00,9.30737,11.7
62,03.09.2015 20:00:00,9.30737,11.7,3.708,26.16,3.8
63,03.09.2015 21:00:00,9.31349,11.7
64,03.09.2015 22:00:00,9.31757,11.7
65,03.09.2015 23:00:00,9.32165,11.7
66,04.09.2015 00:00:00,9.32368,11.7
67,04.09.2015 01:00:00,9.32165,11.7
68,04.09.2015 02:00:00,9.31961,11.7,3.720,15.04,3.4
69,04.09.2015 03:00:00,9.31553,11.7
70,04.09.2015 04:00:00,9.31349,11.7
71,04.09.2015 05:00:00,9.30941,11.7
72,04.09.2015 06:00:00,9.31349,11.7
73,04.09.2015 07:00:00,9.31145,11.7,3.724,11.15,3.2
(GSM Transfer OK / Signal:19 / 04.09.2015 07:04:35)
74,04.09.2015 08:00:00,9.30737,11.7,3.721,13.59,3.2
75,04.09.2015 09:00:00,9.30737,11.7
76,04.09.2015 10:00:00,9.30737,11.7
